2023-12-05 22:11:21,561 INFO    StreamThr :453170 [internal.py:wandb_internal():86] W&B internal server running at pid: 453170, started at: 2023-12-05 22:11:21.561259
2023-12-05 22:11:22,102 DEBUG   HandlerThread:453170 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-89-generic-x86_64-with-glibc2.35', 'python': '3.12.0', 'heartbeatAt': '2023-12-05T22:11:22.087786', 'startedAt': '2023-12-05T22:11:21.558145', 'docker': None, 'cuda': None, 'args': ('--file_url', 'https://raw.githubusercontent.com/scikit-learn/scikit-learn/4dfdfb4e1bb3719628753a4ece995a1b2fa5312a/sklearn/datasets/data/iris.csv', '--artifact_name', 'iris', '--artifact_type', 'raw_data', '--artifact_description', 'This data sets consists of 3 different types of irises’ (Setosa, Versicolour, and Virginica) petal and sepal length'), 'state': 'running', 'program': '/home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/download_data.py', 'codePathLocal': 'download_data.py', 'codePath': 'lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/download_data.py', 'git': {'remote': 'https://github.com/neerajadsul/cd0581-building-a-reproducible-model-workflow-exercises', 'commit': 'f8ceef1ef5f8d5e8ac5995dbf09d0c6d8be15827'}, 'email': 'neeraj.adsul@gmail.com', 'root': '/home/neeraj/Sources/cd0581-MLops', 'host': 'surya', 'username': 'neeraj', 'executable': '/home/neeraj/miniconda3/envs/mlflow-5daac8e92275e8dddf3caefc785f4a790d74a6e6/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2349.8271875, 'min': 2200.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 4240.573, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}], 'disk': {'/': {'total': 456.34544372558594, 'used': 30.008758544921875}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 31.258014678955078}}
2023-12-05 22:11:22,102 INFO    HandlerThread:453170 [system_monitor.py:probe():224] Finished collecting system info
2023-12-05 22:11:22,102 INFO    HandlerThread:453170 [system_monitor.py:probe():227] Publishing system info
2023-12-05 22:11:22,102 DEBUG   HandlerThread:453170 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-05 22:11:22,102 DEBUG   HandlerThread:453170 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-05 22:11:22,102 DEBUG   HandlerThread:453170 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-05 22:11:22,548 DEBUG   HandlerThread:453170 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-05 22:11:22,549 INFO    HandlerThread:453170 [system_monitor.py:probe():229] Finished publishing system info
2023-12-05 22:11:22,551 DEBUG   SenderThread:453170 [sender.py:send():382] send: files
2023-12-05 22:11:22,551 INFO    SenderThread:453170 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-05 22:11:22,557 DEBUG   SenderThread:453170 [sender.py:send():382] send: telemetry
2023-12-05 22:11:22,557 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: stop_status
2023-12-05 22:11:22,557 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: stop_status
2023-12-05 22:11:22,558 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-05 22:11:22,950 INFO    Thread-12 :453170 [dir_watcher.py:_on_file_created():271] file/dir created: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/requirements.txt
2023-12-05 22:11:22,951 INFO    Thread-12 :453170 [dir_watcher.py:_on_file_created():271] file/dir created: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/wandb-metadata.json
2023-12-05 22:11:22,951 INFO    Thread-12 :453170 [dir_watcher.py:_on_file_created():271] file/dir created: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/conda-environment.yaml
2023-12-05 22:11:22,951 INFO    Thread-12 :453170 [dir_watcher.py:_on_file_created():271] file/dir created: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/output.log
2023-12-05 22:11:22,994 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-05 22:11:22,994 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: log_artifact
2023-12-05 22:11:23,099 INFO    wandb-upload_0:453170 [upload_job.py:push():131] Uploaded file /tmp/tmppd87gv5fwandb/8uit282c-wandb-metadata.json
2023-12-05 22:11:24,305 INFO    wandb-upload_0:453170 [upload_job.py:push():89] Uploaded file /home/neeraj/.local/share/wandb/artifacts/staging/tmp_sw0bj5t
2023-12-05 22:11:24,951 INFO    Thread-12 :453170 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/output.log
2023-12-05 22:11:24,975 INFO    SenderThread:453170 [sender.py:send_request_log_artifact():1458] logged artifact iris - {'id': 'QXJ0aWZhY3Q6NjU4MzM0OTc4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMTE0NzYwOA==', 'latestArtifact': None}}
2023-12-05 22:11:25,520 DEBUG   SenderThread:453170 [sender.py:send():382] send: telemetry
2023-12-05 22:11:25,520 DEBUG   SenderThread:453170 [sender.py:send():382] send: exit
2023-12-05 22:11:25,520 INFO    SenderThread:453170 [sender.py:send_exit():589] handling exit code: 0
2023-12-05 22:11:25,521 INFO    SenderThread:453170 [sender.py:send_exit():591] handling runtime: 3
2023-12-05 22:11:25,521 INFO    SenderThread:453170 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-05 22:11:25,521 INFO    SenderThread:453170 [sender.py:send_exit():597] send defer
2023-12-05 22:11:25,521 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:25,521 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-05 22:11:25,521 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:25,521 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 0
2023-12-05 22:11:25,521 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 1
2023-12-05 22:11:25,522 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:25,522 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-05 22:11:25,522 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:25,522 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 1
2023-12-05 22:11:25,522 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 2
2023-12-05 22:11:25,522 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:25,522 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-05 22:11:25,522 INFO    HandlerThread:453170 [system_monitor.py:finish():203] Stopping system monitor
2023-12-05 22:11:25,522 DEBUG   SystemMonitor:453170 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-05 22:11:25,523 DEBUG   SystemMonitor:453170 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-05 22:11:25,523 DEBUG   SystemMonitor:453170 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-05 22:11:25,523 INFO    HandlerThread:453170 [interfaces.py:finish():202] Joined cpu monitor
2023-12-05 22:11:25,523 INFO    HandlerThread:453170 [interfaces.py:finish():202] Joined disk monitor
2023-12-05 22:11:25,551 INFO    HandlerThread:453170 [interfaces.py:finish():202] Joined gpu monitor
2023-12-05 22:11:25,551 INFO    HandlerThread:453170 [interfaces.py:finish():202] Joined memory monitor
2023-12-05 22:11:25,551 INFO    HandlerThread:453170 [interfaces.py:finish():202] Joined network monitor
2023-12-05 22:11:25,551 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:25,551 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 2
2023-12-05 22:11:25,551 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 3
2023-12-05 22:11:25,552 DEBUG   SenderThread:453170 [sender.py:send():382] send: stats
2023-12-05 22:11:25,552 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:25,552 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-05 22:11:25,552 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:25,552 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 3
2023-12-05 22:11:25,552 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 4
2023-12-05 22:11:25,552 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:25,552 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-05 22:11:25,552 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:25,552 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 4
2023-12-05 22:11:25,552 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 5
2023-12-05 22:11:25,552 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:25,552 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-05 22:11:25,553 DEBUG   SenderThread:453170 [sender.py:send():382] send: summary
2023-12-05 22:11:25,553 INFO    SenderThread:453170 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-05 22:11:25,553 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:25,553 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 5
2023-12-05 22:11:25,553 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 6
2023-12-05 22:11:25,553 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:25,553 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-05 22:11:25,553 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:25,553 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 6
2023-12-05 22:11:25,556 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: status_report
2023-12-05 22:11:25,705 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 7
2023-12-05 22:11:25,705 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:25,705 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-05 22:11:25,705 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:25,706 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 7
2023-12-05 22:11:25,951 INFO    Thread-12 :453170 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/config.yaml
2023-12-05 22:11:25,951 INFO    Thread-12 :453170 [dir_watcher.py:_on_file_created():271] file/dir created: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/wandb-summary.json
2023-12-05 22:11:26,521 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-05 22:11:26,852 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 8
2023-12-05 22:11:26,853 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: poll_exit
2023-12-05 22:11:26,853 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:26,853 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-05 22:11:26,853 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:26,853 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 8
2023-12-05 22:11:26,853 INFO    SenderThread:453170 [job_builder.py:build():298] Attempting to build job artifact
2023-12-05 22:11:26,854 INFO    SenderThread:453170 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-05 22:11:26,855 INFO    SenderThread:453170 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-05 22:11:26,864 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 9
2023-12-05 22:11:26,864 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:26,864 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-05 22:11:26,864 DEBUG   SenderThread:453170 [sender.py:send():382] send: artifact
2023-12-05 22:11:26,952 INFO    Thread-12 :453170 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/output.log
2023-12-05 22:11:27,524 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-05 22:11:27,763 INFO    wandb-upload_0:453170 [upload_job.py:push():89] Uploaded file /home/neeraj/.local/share/wandb/artifacts/staging/tmpt8th12bc
2023-12-05 22:11:27,776 INFO    wandb-upload_1:453170 [upload_job.py:push():89] Uploaded file /home/neeraj/.local/share/wandb/artifacts/staging/tmpydurso3v
2023-12-05 22:11:28,719 INFO    SenderThread:453170 [sender.py:send_artifact():1470] sent artifact job-https___github.com_neerajadsul_cd0581-building-a-reproducib..arning-pipelines_exercises_exercise_2_solution_download_data.py - {'id': 'QXJ0aWZhY3Q6NjU4MzM1MDUw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMTE0NzYyOQ==', 'latestArtifact': None}}
2023-12-05 22:11:28,719 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:28,719 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 9
2023-12-05 22:11:28,719 INFO    SenderThread:453170 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-05 22:11:28,954 INFO    SenderThread:453170 [dir_watcher.py:finish():388] scan: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files
2023-12-05 22:11:28,954 INFO    SenderThread:453170 [dir_watcher.py:finish():402] scan save: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/wandb-summary.json wandb-summary.json
2023-12-05 22:11:28,954 INFO    SenderThread:453170 [dir_watcher.py:finish():402] scan save: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/requirements.txt requirements.txt
2023-12-05 22:11:28,954 INFO    SenderThread:453170 [dir_watcher.py:finish():402] scan save: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/output.log output.log
2023-12-05 22:11:28,955 INFO    SenderThread:453170 [dir_watcher.py:finish():402] scan save: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/wandb-metadata.json wandb-metadata.json
2023-12-05 22:11:28,955 INFO    SenderThread:453170 [dir_watcher.py:finish():402] scan save: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/conda-environment.yaml conda-environment.yaml
2023-12-05 22:11:28,959 INFO    SenderThread:453170 [dir_watcher.py:finish():402] scan save: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/config.yaml config.yaml
2023-12-05 22:11:28,959 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 10
2023-12-05 22:11:28,960 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: poll_exit
2023-12-05 22:11:28,961 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:28,961 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-05 22:11:28,962 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:28,962 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 10
2023-12-05 22:11:28,962 INFO    SenderThread:453170 [file_pusher.py:finish():175] shutting down file pusher
2023-12-05 22:11:29,345 INFO    wandb-upload_2:453170 [upload_job.py:push():131] Uploaded file /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/wandb-summary.json
2023-12-05 22:11:29,349 INFO    wandb-upload_0:453170 [upload_job.py:push():131] Uploaded file /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/requirements.txt
2023-12-05 22:11:29,377 INFO    wandb-upload_1:453170 [upload_job.py:push():131] Uploaded file /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/output.log
2023-12-05 22:11:29,389 INFO    wandb-upload_3:453170 [upload_job.py:push():131] Uploaded file /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/conda-environment.yaml
2023-12-05 22:11:29,390 INFO    wandb-upload_4:453170 [upload_job.py:push():131] Uploaded file /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/files/config.yaml
2023-12-05 22:11:29,522 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-05 22:11:29,522 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: poll_exit
2023-12-05 22:11:29,590 INFO    Thread-11 (_thread_body):453170 [sender.py:transition_state():617] send defer: 11
2023-12-05 22:11:29,590 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:29,590 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-05 22:11:29,590 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:29,591 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 11
2023-12-05 22:11:29,591 INFO    SenderThread:453170 [file_pusher.py:join():181] waiting for file pusher
2023-12-05 22:11:29,591 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 12
2023-12-05 22:11:29,591 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:29,591 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-05 22:11:29,591 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:29,591 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 12
2023-12-05 22:11:29,591 INFO    SenderThread:453170 [file_stream.py:finish():595] file stream finish called
2023-12-05 22:11:29,753 INFO    SenderThread:453170 [file_stream.py:finish():599] file stream finish is done
2023-12-05 22:11:29,753 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 13
2023-12-05 22:11:29,753 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:29,753 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-05 22:11:29,753 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:29,753 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 13
2023-12-05 22:11:29,753 INFO    SenderThread:453170 [sender.py:transition_state():617] send defer: 14
2023-12-05 22:11:29,753 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: defer
2023-12-05 22:11:29,754 INFO    HandlerThread:453170 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-05 22:11:29,754 DEBUG   SenderThread:453170 [sender.py:send():382] send: final
2023-12-05 22:11:29,754 DEBUG   SenderThread:453170 [sender.py:send():382] send: footer
2023-12-05 22:11:29,754 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: defer
2023-12-05 22:11:29,754 INFO    SenderThread:453170 [sender.py:send_request_defer():613] handle sender defer: 14
2023-12-05 22:11:29,754 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-05 22:11:29,755 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: poll_exit
2023-12-05 22:11:29,755 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-05 22:11:29,756 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: server_info
2023-12-05 22:11:29,756 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: server_info
2023-12-05 22:11:29,799 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: get_summary
2023-12-05 22:11:29,799 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-05 22:11:29,799 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: job_info
2023-12-05 22:11:29,880 DEBUG   SenderThread:453170 [sender.py:send_request():409] send_request: job_info
2023-12-05 22:11:29,881 DEBUG   HandlerThread:453170 [handler.py:handle_request():146] handle_request: shutdown
2023-12-05 22:11:29,881 INFO    HandlerThread:453170 [handler.py:finish():866] shutting down handler
2023-12-05 22:11:30,800 INFO    WriterThread:453170 [datastore.py:close():294] close: /home/neeraj/Sources/cd0581-MLops/lesson-1-machine-learning-pipelines/exercises/exercise_2/solution/wandb/run-20231205_221121-wqlovfjw/run-wqlovfjw.wandb
2023-12-05 22:11:30,881 INFO    SenderThread:453170 [sender.py:finish():1548] shutting down sender
2023-12-05 22:11:30,881 INFO    SenderThread:453170 [file_pusher.py:finish():175] shutting down file pusher
2023-12-05 22:11:30,881 INFO    SenderThread:453170 [file_pusher.py:join():181] waiting for file pusher
